Customer,CompanyCode,AccountingClerk,ReconciliationAccount,AuthorizationGroup,CustomerHeadOffice,AlternativePayerAccount,PaymentBlockingReason,InterestCalculationCode,InterestCalculationDate,IntrstCalcFrequencyInMonths,CustomerAccountNote,APARToleranceGroup,HouseBank,ItemIsToBePaidSeparately,PaytAdviceIsSentbyEDI,PhysicalInventoryBlockInd,UserAtCustomer,AccountingClerkPhoneNumber,AccountingClerkFaxNumber,AccountingClerkInternetAddress,AccountByCustomer,IsToBeLocallyProcessed,CollectiveInvoiceVariant,LayoutSortingRule,PaymentTerms,CustomerSupplierClearingIsUsed,RecordPaymentHistoryIndicator,PaymentMethodsList,DeletionIndicator,CreditMemoPaymentTerms,DunningNoticeGroup,LastInterestCalcRunDate,CustPreviousMasterRecordNumber,ValueAdjustmentKey,CashPlanningGroup,SupplierReleaseGroup,PersonnelNumber,BuyingGroupAccountNumber,BillExchChargePaymentTerms,CheckPaidDurationInDays,CustomerPaymentBlockingReason,PaymentMethodSupplement,AcctsReceivablePledgingCode,LockboxInternalID,IsBusinessPurposeCompleted,WithholdingTaxCountry,KnownOrNegotiatedLeave,DeletionIsBlocked,PaymentClearingGroup,PaymentReason,BPPeriodicAccountStatement,US_FrgnAcctTaxRcpntCntry,US_GlobIntermediaryIdnNumber,US_RecipientForeignTaxID,US_LobTreatyCode,US_FW8BENReceiveDate,US_FW9ReceiveDate,US_SecondTINNoticeIsIssued,US_FrgnRecipientHasPartnership,US_FrgnAcctTaxFilingIsRequired,US_Chapter4StatusCode,LastDunnedOn,DunningProcedure,DunningLevel,DunningBlock,DunningRecipient,LegDunningProcedureOn,IsActiveEntity
JP_ECA270,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA271,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA272,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA273,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA274,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA275,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA276,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA277,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA278,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA279,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA28,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA280,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA281,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA282,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA283,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA284,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA285,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA286,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA287,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA288,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA289,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA29,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA290,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA291,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA292,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA293,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA294,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA295,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA296,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA297,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA298,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA299,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA30,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA300,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA301,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA302,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA303,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA304,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA305,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA306,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA307,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA308,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA309,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA31,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA310,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA311,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA312,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA313,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA314,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA315,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA316,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA317,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA318,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA319,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA32,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA320,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA321,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA322,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA323,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA324,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA325,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA326,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA327,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA328,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA329,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA33,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA330,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA331,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA332,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA333,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA334,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA335,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA336,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA337,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA338,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA339,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA34,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA340,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA341,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA342,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA343,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA344,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
